0187	Donald Trump	You can ask President Putin about that.
0188	Donald Trump	There's been nobody.
0189	Donald Trump	Between the military and the oil and all of the other things that I've done  the aluminum tax.
0190	Donald Trump	They send us a lot of aluminum and I put tariffs on aluminum coming in.
0191	Donald Trump	The 60 people that we sent out  the 60 socalled diplomats.
0192	Donald Trump	Nobody's been tougher.
0193	Donald Trump	Nobody's even been close to as tough as me and we hear this nonsense.
0194	Donald Trump	So there's no collusion whatsoever.
0195	Donald Trump	Well, Comey  what he did, Brian, was terrible.
0196	Donald Trump	He leaked classified information in order to try and get a special counsel 
0197	Steve Doocy	He says it wasn't classified, Mr. President.
0198	Steve Doocy	He says it wasn't classified.
0199	Donald Trump	Oh, it's  well, it's totally classified.
0200	Donald Trump	And he also leaked the memos which are classified.
0201	Donald Trump	Nobody unclassified them.
0202	Donald Trump	And those memos were about me and they're phony memos.
0203	Donald Trump	He didn't write those memos accurately.
0204	Donald Trump	He put a lot of phony stuff.
0205	Donald Trump	For instance, I went to Russia for a day or so  a day or two because I own the Miss Universe pageant.
0206	Donald Trump	So, I went there to watch it because it was near Moscow.
0207	Donald Trump	So I go to Russia  now, I did go there  everybody knows.
0208	Donald Trump	The locks are there, the planes are there.
0209	Donald Trump	He said I didn't stay there a night.
0210	Donald Trump	Of course, I stayed there.
0211	Donald Trump	I stayed there a very short period of time but, of course, I stayed.
0212	Donald Trump	Well, his memo said I left immediately.
0213	Donald Trump	I never said that.
0214	Donald Trump	I never said I left immediately.
0215	Donald Trump	So he said  and you know, the funny thing, he does these memos and then fake news CNN who's a total fake  you know, they give Hillary Clinton the questions to the debate and nobody  can you imagine, by the way, if you gave me the questions to a debate?
0216	Donald Trump	They would have you out of business 
0217	Brian Kilmeade	Yes.
0218	Donald Trump	 and they'd have me  you better get out of this campaign.
0219	Donald Trump	They don't even bring it up.
0220	Donald Trump	I mean, CNN  fake news CNN actually gave the questions to the 
0221	Brian Kilmeade	Yes, but don't worry about them.
0222	Ainsley Earhardt	I want to ask you 
0223	Donald Trump	No, no  no, no, but think of it.
0224	Donald Trump	How bad is that?
0225	Donald Trump	So anyway  so Comey leaked and, by the way, also what he did with CNN in order to placate them, you saw that whole scenario.
0226	Donald Trump	This is a big mistake, this book.
0227	Donald Trump	He is guilty of crimes and if we had a Justice Department that was doing their job instead of spending $8 million trying to find 
0228	Steve Doocy	It's your Justice Department.
0229	Steve Doocy	Mr. President  Mr. President, you're the Republican in charge 
0230	Donald Trump	You're right, yes, you're right.
0231	Steve Doocy	You've got a Republican running it.
0232	Donald Trump	But here's what  I answer this all the time.
0233	Donald Trump	Because of the fact that they have this witch hunt going on with people in the Justice Department that shouldn't be there  they have a witch hunt against the President of the United States going on  I've taken the position  and I don't have to take this position and maybe I'll change  that I will not be involved with the Justice Department.
0234	Donald Trump	I will wait until this is over.
0235	Donald Trump	It's a total  it's all lies and it's a horrible thing that's going on.
0236	Brian Kilmeade	Yes.
0237	Donald Trump	A horrible thing and yet, I've accomplished, with all of this going on, more than any president in the first year in our history.
0238	Donald Trump	And everybody 
0239	Steve Doocy	OK.
0240	Donald Trump	Even the enemies and the haters admit that.
0241	Ainsley Earhardt	Right.
0242	Donald Trump	We have accomplished more than any president in the first year, by far.
0243	Donald Trump	If you look at regulations, and the big tax cuts, and Judge Gorsuch  so many things  and many other judges.
0244	Donald Trump	But the big thing  the tax cuts, the regulations  nobody's done what we've done  what I've done despite what's going on.
0245	Donald Trump	So I'm very disappointed in my Justice Department but because of the fact that it's going under, and I think you'll understand this, I have decided that I won't be involved.
0246	Donald Trump	I may change my mind at some point because what's going on is a disgrace.
0247	Donald Trump	It's an absolute 
0248	Brian Kilmeade	All right.
0249	Donald Trump	 disgrace.
0250	Donald Trump	And by the way, the only collusion is the collusion with the Democrats and the Russians.
0251	Donald Trump	You take a look at what's going on there.
0252	Donald Trump	They wouldn't even give their server  the DNC, Democratic National Committee, wouldn't even give its server to the FBI.
0253	Donald Trump	So what kind of an FBI  they break down doors for Paul Manafort early in the morning.
0254	Donald Trump	His wife is in bed like at five or six in the morning.
0255	Donald Trump	And they undo the lock for Michael Cohen early in the morning.
0256	Donald Trump	And yet, they walk into the DNC and they won't give them the server.
0257	Donald Trump	They said we're not giving you the server.
0258	Donald Trump	Oh, OK, we'll leave.
0259	Donald Trump	That's not the FBI.
0260	Donald Trump	That's a fix.
0261	Brian Kilmeade	Let's talk about Michael Cohen.
0262	Brian Kilmeade	Yesterday, through his attorney, he's going to be taking the Fifth.
0263	Brian Kilmeade	What's your reaction to that being that you worked with him for a couple of decades 
0264	Donald Trump	I did.
0265	Donald Trump	He 
0266	Brian Kilmeade	 as your attorney.
0267	Donald Trump	He's a good person.
0268	Donald Trump	He's a great guy.
0269	Brian Kilmeade	What's at stake for you, Mr. President?
0270	Donald Trump	Brian, you know Michael.
0271	Donald Trump	Michael's been on your show, I'm sure, a lot.
0272	Donald Trump	You know, Michael 
0273	Brian Kilmeade	We know.
0274	Donald Trump	 is a good person.
0275	Donald Trump	Let me just tell you that Michael is in business.
0276	Donald Trump	He's really a businessman at fairly big businesses, I understand.
0277	Donald Trump	And I don't know his business but this doesn't have to do with me.
0278	Donald Trump	Michael is a businessman.
0279	Donald Trump	He's got a business.
0280	Donald Trump	He also practices law.
0281	Donald Trump	I would say probably the big thing is his business and they're looking at something having to do with his business.
0282	Donald Trump	I have nothing to do with his business.
0283	Donald Trump	I can tell you he's a good guy.
0284	Donald Trump	He sometimes 
0285	Brian Kilmeade	But isn't your business  isn't his business your attorney, Mr. President?
0286	Donald Trump	I have many, many  just so you understand, I have many attorneys.
0287	Donald Trump	I have attorneys  sadly, I have so many attorneys you wouldn't even believe it.
0288	Steve Doocy	How many  how much of your  Mr. President, how much of your legal work was handled by Michael Cohen?
0289	Donald Trump	Well, he has a percentage of my overall legal work  a tiny, tiny little fraction.
0290	Donald Trump	But, Michael would represent me and represent me on some things.
0291	Donald Trump	He represents me  like with this crazy Stormy Daniels deal he represented me.
0292	Donald Trump	And, you know, from what I see he did absolutely nothing wrong.
0293	Donald Trump	There were no campaign funds going into this 
0294	Ainsley Earhardt	Then why is he pleading the Fifth?
0295	Donald Trump	 which would have been a problem.
0296	Donald Trump	Because he's got other things.
0297	Donald Trump	He's got businesses and from what I understand they're looking at his businesses, and I hope he's in great shape.
0298	Brian Kilmeade	Yes.
0299	Donald Trump	But he's got businesses and his lawyers probably told him to do that.
0300	Donald Trump	But I'm not involved and I'm not involved  and I've been told I'm not involved.
0301	Brian Kilmeade	Right, Mr. 
0302	Ainsley Earhardt	Right.
0303	Donald Trump	That just came out of the newspapers.
0304	Ainsley Earhardt	Mr. President 
0305	Donald Trump	I've been told I'm not involved in that.
0306	Ainsley Earhardt	We want to get to Kanye West.
0307	Ainsley Earhardt	He tweeted that he loves you, that you're his brother, and 
0308	Donald Trump	He's got good taste.
0309	Ainsley Earhardt	 the left goes ballistic.
0310	Ainsley Earhardt	What's your reaction?
0311	Donald Trump	Yes.
0312	Donald Trump	Well, they do.
0313	Donald Trump	You know, I have known Kanye a little bit and I get along with Kanye.
0314	Donald Trump	I get along with a lot of people, frankly.
0315	Donald Trump	But Kanye looks and he sees black unemployment at the lowest it's been in the history of our country, OK?
0316	Donald Trump	He sees Hispanic unemployment at the lowest it's been in the history of our country.
0317	Donald Trump	He sees, by the way, female unemployment  women unemployment the lowest it's been in now almost 19 years.
0318	Donald Trump	He sees that stuff and he's smart.
0319	Donald Trump	And he says you know what, Trump is doing a much better job than the Democrats did.
0320	Donald Trump	And by the way, if they ever got in and started putting back all these rules and regulations where you can't breathe, where businesses go out of business, our country would be in big trouble.
0321	Brian Kilmeade	Right.
0322	Donald Trump	And had I not gotten elected, Hillary would have come in.
0323	Donald Trump	She would have added more rules and regulations.
0324	Donald Trump	We would have been out of business because you saw what was happening.
0325	Donald Trump	We were going down.
0326	Brian Kilmeade	Yes, and a couple of things on top of that.
0327	Brian Kilmeade	There's a bigger picture.
0328	Brian Kilmeade	Kanye West comes out.
0329	Brian Kilmeade	Regardless of what he says he doesn't have anything personally against you.
0330	Brian Kilmeade	He likes you even if he doesn't agree with everything.
0331	Brian Kilmeade	Then he has other people in the black community.
0332	Brian Kilmeade	Like, Chance the Rapper comes out and says black people don't have to be Democrats.
0333	Brian Kilmeade	Have Republicans done a bad job ignoring the black community up until now?
0334	Donald Trump	You know, I think it was just a custom.
0335	Donald Trump	People don't realize, you know, if you go back to the Civil War it was the Republicans that really did the thing.
0336	Donald Trump	Lincoln was a Republican.
0337	Donald Trump	I mean, somehow it changed over the years and I will say I really believe it's changing back.
0338	Donald Trump	Remember, I was going to get no black votes?
0339	Steve Doocy	Right.
0340	Donald Trump	I was going to get none?
0341	Donald Trump	Well, I got a lot.
0342	Donald Trump	I got a lot of support, you know, and I should have gotten much more.
0343	Donald Trump	Now  in fact, I used to go around saying what do you have to lose?
0344	Donald Trump	I'd say that at speeches, remember?
0345	Donald Trump	I'd go into a stadium.
0346	Donald Trump	I'd talk about the AfricanAmerican vote.
0347	Donald Trump	I said the education is not good.
0348	Donald Trump	The  obviously, the law enforcement that your community  the crime is at levels that nobody's ever seen before.
0349	Donald Trump	You know, I'd go through like seven, 10 stats.
0350	Donald Trump	I'd say vote for me.
0351	Donald Trump	What do you have to lose?
0352	Steve Doocy	Right.
0353	Donald Trump	So now they've voted for me crime is way down and really importantly, the unemployment picture 
0354	Steve Doocy	Yes.
0355	Donald Trump	 is the best it's been in the history of our country for AfricanAmericans.
0356	Steve Doocy	Mr. President, what does it say though about the political discourse in this country that when somebody comes out and says I like Donald Trump, suddenly the political left goes out and destroys them?
0357	Steve Doocy	Shania Twain was asked a couple of days ago about well, if you could've voted for Donald Trump would you have?
0358	Steve Doocy	And she said yes, I would have.
0359	Steve Doocy	And then she got so destroyed online she had to come out and apologize.
0360	Steve Doocy	And then yesterday, the same thing with Kanye West.
0361	Steve Doocy	Suddenly, people are saying the guy's out of his mind because he supports you.
0362	Steve Doocy	What happened to being able to have a different point of view?
0363	Donald Trump	All right, I'll tell you what happened.
0364	Donald Trump	Shania, who I think is terrific but she made a mistake by sort of saying I wish I didn't, you know, go public with it, but we know how she feels.
0365	Donald Trump	But people have done that and they're amazed at what happens to their business because we have tremendous support.
0366	Donald Trump	We have tremendous fans.
0367	Donald Trump	If I ever called for a rally in Washington, D.C. we'd have millions of people coming into Washington because they love what's happening.
0368	Brian Kilmeade	Right.
0369	Donald Trump	So when I see a Kanye sticking to his guns or when I see others, and there are plenty of others, sticking to their guns and coming out and saying that you have a young lady who's been very much in the news in the last three or four days 
0370	Brian Kilmeade	Candace Owens.
0371	Donald Trump	 because she is  she is fantastic.
0372	Donald Trump	She's like the hottest thing out there now.
0373	Donald Trump	If you have people do that they become much more popular.
0374	Donald Trump	Remember, we won the election and we won it easily.
0375	Donald Trump	You know, a lot of people say oh, it was close.
0376	Brian Kilmeade	Yes.
0377	Donald Trump	And by the way, they also like to always talk about Electoral College.
0378	Donald Trump	Well, it's an election based on the Electoral College.
0379	Donald Trump	I would rather have a popular election but it's a totally different campaign.
0380	Brian Kilmeade	Right.
0381	Donald Trump	It's as though you're running  if you're a runner you're practicing for the 100yard dash as opposed to the onemile.
0382	Donald Trump	The Electoral College is different.
0383	Donald Trump	I would rather have the popular vote because it's  to me, it's much easier to win.
0384	Brian Kilmeade	Yes, it's a totally different set of goals as opposed to the Electoral College.
0385	Donald Trump	Yes, but we have an Electoral College 
0386	Brian Kilmeade	Right.
0387	Donald Trump	I got 306 and she got what, 223.
0388	Donald Trump	So, remember 
0389	Brian Kilmeade	Yes.
0390	Donald Trump	 there was no way to break 270.
0391	Brian Kilmeade	All right.
0392	Donald Trump	I heard that on CBS, and NBC, and ABC.
0393	Donald Trump	They're all fake news.
0394	Brian Kilmeade	So 
0395	Donald Trump	I heard that for so long  and CNN.
0396	Donald Trump	But I heard that for so long.
0397	Donald Trump	There is no way.
0398	Donald Trump	So what they're trying to do is suppress the vote.
0399	Donald Trump	Everyone goes home and says you know, I really like Donald Trump but I've watched on the news  and they don't know it's fake news.
0400	Donald Trump	I've taught them it's fake news.
0401	Donald Trump	I've watched on the news that he can't win, so let's go to a movie, darling, and then we'll come home and we'll watch 
0402	Brian Kilmeade	And you'll find out in the midterms whether they go with the darling home or they go to the movies.
0403	Donald Trump	But I think that 
0404	Brian Kilmeade	Let's talk about 
0405	Donald Trump	I think he'll do better than people think in the midterms.
0406	Brian Kilmeade	Mr. President 
0407	Donald Trump	Did you know it's very 
0408	Brian Kilmeade	Right.
0409	Donald Trump	The economy is so strong and jobs are so good that I think we're going to surprise  you know, we won an election yesterday in Arizona.
0410	Donald Trump	Nobody talks about it.
0411	Donald Trump	They had these massive booths set up for CNN and everybody.
0412	Donald Trump	They had these big booths set up because they were hoping  you know, they spent a fortune on the Democrat and the Republican won  Lesko.
0413	Donald Trump	And you know what, nobody talks about it.
0414	Brian Kilmeade	All right.
0415	Brian Kilmeade	But, Mr. President, you can argue  you can argue that the midterms are going to be decided on big things like a meeting that you're going to have oneoneone with Kim Jong Un.
0416	Brian Kilmeade	How much are you looking at the summit that starts tomorrow with South Korea to look at what you're going to be doing when you sit down with North Korea?
0417	Brian Kilmeade	And on top of that, we know this is confidential but can you give us any more information on the oneonone that Mike Pompeo had with Kim Jong Un?
0418	Brian Kilmeade	A lot of people are hungry for some details.
0419	Donald Trump	Well, I can.
0420	Donald Trump	First of all, we're doing very well with North Korea and we'll see how it all comes out.
0421	Donald Trump	Again, Brian, I'm not like Obama where you go in and you have a Kerry, who's the worst negotiator I've ever seen.
0422	Donald Trump	He goes in for the Iran deal, he never leaves.
0423	Donald Trump	He should've left.
0424	Donald Trump	He should've just left.
0425	Donald Trump	He would have  could have made a much better deal.
0426	Donald Trump	But  so it could be that I walk out quickly  with respect, but it could be.
0427	Donald Trump	It could be that maybe the meeting doesn't even take place.
0428	Donald Trump	Who knows?
0429	Donald Trump	But I can tell you right now they want to meet.
0430	Donald Trump	They wanted to go to the Olympics.
0431	Donald Trump	Look, it was very, very nasty with Little Rocket Man and with the buttons  and, you know, my button's bigger than  everybody said this guy's going to get us into nuclear war.
0432	Donald Trump	Let me tell you.
0433	Donald Trump	The nuclear war would have happened if you had weak people.
0434	Donald Trump	We had weak people.
0435	Donald Trump	This should have been settled long before I came into office.
0436	Donald Trump	This is a much different ballgame than if they did it five or 10 or 20 years ago.
0437	Donald Trump	This is a much more dangerous ballgame now.
0438	Donald Trump	But I will tell you it's going very well.
0439	Donald Trump	Mike Pompeo did go there.
0440	Donald Trump	He wasn't supposed to meet with Kim Jong Un but he did.
0441	Donald Trump	He  you know, they arranged, actually while he was there, to say hello.
0442	Donald Trump	We have incredible pictures of the two talking and meeting which I'd love to release.
0443	Donald Trump	If we can I'll do that, actually.
0444	Donald Trump	It's not a bad idea.
0445	Brian Kilmeade	So it was just a hello, Mr. President?
0446	Donald Trump	No, it was more than a hello.
0447	Donald Trump	They got along.
0448	Donald Trump	They were with each other for, you know, more than an hour.
0449	Steve Doocy	Right.
0450	Donald Trump	They spoke and he also spoke with his counterparts in North Korea.
0451	Donald Trump	They had a great meeting.
0452	Donald Trump	He then left.
0453	Donald Trump	It was very, very secret  very, very quiet.
0454	Donald Trump	They had a great meeting  he left.
0455	Donald Trump	And, you know, when I watch  liked I watched sleepy eyes Chuck Todd the other day saying why is the president giving up so much and North Korea's giving up nothing?
0456	Donald Trump	This was at the beginning of Meet the Press, which, I mean, this guy shouldn't even be 
0457	Brian Kilmeade	Right.
0458	Donald Trump	 on the show.
0459	Donald Trump	So I said to myself well, wait a minute, I'm seeing it just the opposite.
0460	Donald Trump	I haven't given up anything.
0461	Donald Trump	I haven't even talked about it.
0462	Donald Trump	I haven't given up anything.
0463	Donald Trump	We're not giving up much.
0464	Ainsley Earhardt	When are you going to meet with him?
0465	Donald Trump	I'm not giving up much.
0466	Donald Trump	They've given up denuclearization, testing, research.
0467	Donald Trump	We're going to close different sites.
0468	Donald Trump	And I'm saying to myself, wait a minute.
0469	Donald Trump	All of these things he's given up and we haven't even really that much asked them because we would have asked them but they gave it before I even asked.
0470	Donald Trump	So I have this guy, fake news  he's on television saying why am I giving up something?
0471	Donald Trump	I never gave up anything.
0472	Donald Trump	The people have to understand how dishonest the news is.
0473	Donald Trump	And in all fairness to Fox, you guys don't always treat me great but you treat me fairly.
0474	Donald Trump	You know, it's not like Fox is perfect for me.
0475	Donald Trump	They're not  they're tough but at least it's fair.
0476	Donald Trump	When you look at some of the others  you look at like a CNN, they'll have a council of seven people and of the seven people every one of them is against me.
0477	Donald Trump	I'm saying, where do we  where do they even find these people?
0478	Donald Trump	I appreciate the 
0479	Brian Kilmeade	I'm not your doctor, Mr. President, but I would  I would recommend you watch less of them.
0480	Donald Trump	I don't watch them at all.
0481	Donald Trump	I watched last night.
0482	Steve Doocy	Well, that makes it easy.
0483	Donald Trump	I'll tell you what.
0484	Donald Trump	I watched leaking, lying Comey last night and I did  I did  I hated to do it.
